'dept';'siren';'raison_sociale';'nature_juridique';'mode_financ';'nb_membres';'total_pop_tot';'total_pop_mun';'dep_com';'insee';'siren_membre';'nom_membre';'ptot_2021';'pmun_2021'
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01024';210100244;'Attignat';3259;3196
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01072';210100723;'Ceyzériat';3238;3177
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01426';200057347;'Val-Revermont';2629;2570
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01350';210103503;'Saint-Étienne-du-Bois';2577;2537
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01301';210103016;'Polliat';2586;2526
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01266';210102661;'Montrevel-en-Bresse';2556;2515
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01130';200086965;'Bresse Vallons';2351;2307
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01232';210102323;'Marboz';2304;2258
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01163';210101630;'Foissiat';2097;2061
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01254';210102547;'Montagnat';2073;2024
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01374';210103743;'Saint-Martin-du-Mont';1888;1844
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01065';210100657;'Buellas';1860;1797
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01195';210101952;'Jasseron';1823;1770
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01069';210100699;'Certines';1542;1502
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01211';210102117;'Lent';1428;1393
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01422';210104220;'Tossiat';1395;1359
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01241';210102414;'Meillonnas';1379;1345
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01115';210101150;'Confrançon';1367;1337
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01447';210104477;'Villereversure';1341;1308
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01405';210104055;'Servas';1293;1264
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01229';210102299;'Malafretaz';1267;1243
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01196';210101960;'Jayat';1208;1196
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01108';210101085;'Coligny';1202;1178
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01145';210101457;'Dompierre-sur-Veyle';1190;1169
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01336';210103362;'Saint-André-sur-Vieux-Jonc';1182;1160
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01151';210101515;'Druillat';1179;1152
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01388';210103883;'Saint-Trivier-de-Courtes';1112;1103
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01264';210102646;'Montracol';1048;1028
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01236';210102364;'Marsonnas';1030;1001
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01385';210103859;'Saint-Rémy';1013;990
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01369';210103693;'Saint-Just';964;940
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01245';210102455;'Bohas-Meyriat-Rignat';951;930
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01321';210103214;'Revonnas';917;888
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01346';210103461;'Saint-Didier-d''Aussiat';884;865
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01095';200062537;'Nivigne et Suran';829;818
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01375';210103750;'Saint-Martin-le-Châtel';805;785
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01140';210101408;'Curtafond';790;771
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01184';210101846;'Hautecourt-Romanèche';795;770
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01038';210100384;'Bény';774;753
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01364';210103644;'Saint-Jean-sur-Reyssouze';757;750
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01367';210103677;'Saint-Julien-sur-Reyssouze';752;748
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01212';210102125;'Lescheroux';734;725
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01259';210102596;'Montcet';713;697
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01429';210104295;'Vandeins';702;689
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01029';210100293;'Beaupont';695;687
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01124';210101242;'Cormoz';685;677
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01408';210104089;'Simandre-sur-Suran';677;665
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01380';210103800;'Saint-Nizier-le-Bouchoux';665;651
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01445';210104451;'Villemotier';658;636
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01125';210101259;'Corveissiat';629;616
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01127';210101275;'Courmangoux';516;508
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01040';210100400;'Béréziat';501;491
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01147';210101473;'Domsure';492;489
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01139';210101390;'Curciat-Dongalon';447;442
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01296';210102968;'Pirajoux';420;413
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01197';210101978;'Journans';366;353
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01317';210103172;'Ramasse';333;327
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01433';210104337;'Vernoux';324;320
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01230';210102307;'Mantenay-Montlin';322;315
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01432';210104329;'Verjon';313;311
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01128';210101283;'Courtes';310;309
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01425';210104253;'La Tranclière';296;289
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01391';210103917;'Salavre';275;267
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01387';210103875;'Saint-Sulpice';260;257
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01437';210104378;'Vescours';237;232
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01150';210101507;'Drom';220;215
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01177';210101770;'Grand-Corent';186;180
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01106';210101069;'Cize';183;176
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01406';210104063;'Servignat';175;174
'01';200071751;'CA du Bassin de Bourg-en-Bresse';'CA';'FPU';74;136576;132682;'01';'01309';210103099;'Pouillat';86;86
'01';240100610;'CC de la Côtière à Montluel';'CC';'FPU';9;25117;24747;'01';'01262';210102620;'Montluel';7010;6925
'01';240100610;'CC de la Côtière à Montluel';'CC';'FPU';9;25117;24747;'01';'01142';210101424;'Dagneux';4826;4769
'01';240100610;'CC de la Côtière à Montluel';'CC';'FPU';9;25117;24747;'01';'01032';210100327;'Béligneux';3380;3351
'01';240100610;'CC de la Côtière à Montluel';'CC';'FPU';9;25117;24747;'01';'01049';210100491;'La Boisse';3302;3230
'01';240100610;'CC de la Côtière à Montluel';'CC';'FPU';9;25117;24747;'01';'01027';210100277;'Balan';2565;2513
'01';240100610;'CC de la Côtière à Montluel';'CC';'FPU';9;25117;24747;'01';'01276';210102760;'Niévroz';1651;1624
'01';240100610;'CC de la Côtière à Montluel';'CC';'FPU';9;25117;24747;'01';'01062';210100624;'Bressolles';953;931
'01';240100610;'CC de la Côtière à Montluel';'CC';'FPU';9;25117;24747;'01';'01297';210102976;'Pizay';858;843
'01';240100610;'CC de la Côtière à Montluel';'CC';'FPU';9;25117;24747;'01';'01342';210103420;'Sainte-Croix';572;561
'01';240100750;'CA du Pays de Gex';'CA';'FPU';27;98753;96535;'01';'01354';210103545;'Saint-Genis-Pouilly';13434;13243
'01';240100750;'CA du Pays de Gex';'CA';'FPU';27;98753;96535;'01';'01173';210101739;'Gex';13362;13093
'01';240100750;'CA du Pays de Gex';'CA';'FPU';27;98753;96535;'01';'01160';210101606;'Ferney-Voltaire';10056;9895
'01';240100750;'CA du Pays de Gex';'CA';'FPU';27;98753;96535;'01';'01143';210101432;'Divonne-les-Bains';10022;9787
'01';240100750;'CA du Pays de Gex';'CA';'FPU';27;98753;96535;'01';'01313';210103131;'Prévessin-Moëns';8706;8474
'01';240100750;'CA du Pays de Gex';'CA';'FPU';27;98753;96535;'01';'01419';210104196;'Thoiry';6155;5981
'01';240100750;'CA du Pays de Gex';'CA';'FPU';27;98753;96535;'01';'01071';210100715;'Cessy';4960;4843
'01';240100750;'CA du Pays de Gex';'CA';'FPU';27;98753;96535;'01';'01281';210102810;'Ornex';4586;4419
'01';240100750;'CA du Pays de Gex';'CA';'FPU';27;98753;96535;'01';'01288';210102885;'Péron';2755;2701
'01';240100750;'CA du Pays de Gex';'CA';'FPU';27;98753;96535;'01';'01109';210101093;'Collonges';2268;2222
'01';240100750;'CA du Pays de Gex';'CA';'FPU';27;98753;96535;'01';'01435';210104352;'Versonnex';2236;2167
'01';240100750;'CA du Pays de Gex';'CA';'FPU';27;98753;96535;'01';'01135';210101358;'Crozet';2212;2149
'01';240100750;'CA du Pays de Gex';'CA';'FPU';27;98753;96535;'01';'01401';210104014;'Sergy';2195;2126
'01';240100750;'CA du Pays de Gex';'CA';'FPU';27;98753;96535;'01';'01153';210101531;'Échenevex';2164;2092
'01';240100750;'CA du Pays de Gex';'CA';'FPU';27;98753;96535;'01';'01399';210103990;'Ségny';2139;2089
'01';240100750;'CA du Pays de Gex';'CA';'FPU';27;98753;96535;'01';'01103';210101036;'Chevry';2023;1980
'01';240100750;'CA du Pays de Gex';'CA';'FPU';27;98753;96535;'01';'01360';210103602;'Saint-Jean-de-Gonville';1869;1823
'01';240100750;'CA du Pays de Gex';'CA';'FPU';27;98753;96535;'01';'01078';210100780;'Challex';1551;1518
'01';240100750;'CA du Pays de Gex';'CA';'FPU';27;98753;96535;'01';'01158';210101580;'Farges';1060;1043
'01';240100750;'CA du Pays de Gex';'CA';'FPU';27;98753;96535;'01';'01397';210103974;'Sauverny';1013;994
'01';240100750;'CA du Pays de Gex';'CA';'FPU';27;98753;96535;'01';'01180';210101804;'Grilly';857;836
'01';240100750;'CA du Pays de Gex';'CA';'FPU';27;98753;96535;'01';'01308';210103081;'Pougny';825;810
'01';240100750;'CA du Pays de Gex';'CA';'FPU';27;98753;96535;'01';'01209';210102091;'Léaz';774;758
'01';240100750;'CA du Pays de Gex';'CA';'FPU';27;98753;96535;'01';'01436';210104360;'Vesancy';486;475
'01';240100750;'CA du Pays de Gex';'CA';'FPU';27;98753;96535;'01';'01104';210101044;'Chézery-Forens';473;463
'01';240100750;'CA du Pays de Gex';'CA';'FPU';27;98753;96535;'01';'01247';210102471;'Mijoux';339;325
'01';240100750;'CA du Pays de Gex';'CA';'FPU';27;98753;96535;'01';'01210';210102109;'Lélex';233;229
'01';240100800;'CC de Miribel et du Plateau';'CC';'FPU';6;24480;24062;'01';'01249';210102497;'Miribel';10193;10043
'01';240100800;'CC de Miribel et du Plateau';'CC';'FPU';6;24480;24062;'01';'01043';210100434;'Beynost';4795;4684
'01';240100800;'CC de Miribel et du Plateau';'CC';'FPU';6;24480;24062;'01';'01376';210103768;'Saint-Maurice-de-Beynost';4016;3977
'01';240100800;'CC de Miribel et du Plateau';'CC';'FPU';6;24480;24062;'01';'01275';210102752;'Neyron';2598;2549
'01';240100800;'CC de Miribel et du Plateau';'CC';'FPU';6;24480;24062;'01';'01424';210104246;'Tramoyes';1770;1728
'01';240100800;'CC de Miribel et du Plateau';'CC';'FPU';6;24480;24062;'01';'01418';210104188;'Thil';1108;1081
'01';240100883;'CC de la Plaine de l''Ain';'CC';'FPU';53;80274;78506;'01';'01004';210100046;'Ambérieu-en-Bugey';14586;14204
'01';240100883;'CC de la Plaine de l''Ain';'CC';'FPU';53;80274;78506;'01';'01244';210102448;'Meximieux';7985;7848
'01';240100883;'CC de la Plaine de l''Ain';'CC';'FPU';53;80274;78506;'01';'01202';210102026;'Lagnieu';7322;7175
'01';240100883;'CC de la Plaine de l''Ain';'CC';'FPU';53;80274;78506;'01';'01450';210104501;'Villieu-Loyes-Mollon';3751;3684
'01';240100883;'CC de la Plaine de l''Ain';'CC';'FPU';53;80274;78506;'01';'01224';210102240;'Loyettes';3207;3176
'01';240100883;'CC de la Plaine de l''Ain';'CC';'FPU';53;80274;78506;'01';'01007';210100079;'Ambronay';2878;2763
'01';240100883;'CC de la Plaine de l''Ain';'CC';'FPU';53;80274;78506;'01';'01378';210103784;'Saint-Maurice-de-Gourdans';2659;2606
'01';240100883;'CC de la Plaine de l''Ain';'CC';'FPU';53;80274;78506;'01';'01345';210103453;'Saint-Denis-en-Bugey';2322;2288
'01';240100883;'CC de la Plaine de l''Ain';'CC';'FPU';53;80274;78506;'01';'01384';210103842;'Saint-Rambert-en-Bugey';2262;2228
'01';240100883;'CC de la Plaine de l''Ain';'CC';'FPU';53;80274;78506;'01';'01089';210100897;'Château-Gaillard';2244;2195
'01';240100883;'CC de la Plaine de l''Ain';'CC';'FPU';53;80274;78506;'01';'01099';210100996;'Chazey-sur-Ain';1598;1542
'01';240100883;'CC de la Plaine de l''Ain';'CC';'FPU';53;80274;78506;'01';'01361';210103610;'Saint-Jean-de-Niost';1574;1527
'01';240100883;'CC de la Plaine de l''Ain';'CC';'FPU';53;80274;78506;'01';'01054';210100541;'Bourg-Saint-Christophe';1438;1407
'01';240100883;'CC de la Plaine de l''Ain';'CC';'FPU';53;80274;78506;'01';'01213';210102133;'Leyment';1349;1321
'01';240100883;'CC de la Plaine de l''Ain';'CC';'FPU';53;80274;78506;'01';'01403';210104030;'Serrières-de-Briord';1319;1279
'01';240100883;'CC de la Plaine de l''Ain';'CC';'FPU';53;80274;78506;'01';'01390';210103909;'Saint-Vulbas';1287;1266
'01';240100883;'CC de la Plaine de l''Ain';'CC';'FPU';53;80274;78506;'01';'01290';210102901;'Pérouges';1291;1259
'01';240100883;'CC de la Plaine de l''Ain';'CC';'FPU';53;80274;78506;'01';'01431';210104311;'Vaux-en-Bugey';1251;1221
'01';240100883;'CC de la Plaine de l''Ain';'CC';'FPU';53;80274;78506;'01';'01444';210104444;'Villebois';1202;1185
'01';240100883;'CC de la Plaine de l''Ain';'CC';'FPU';53;80274;78506;'01';'01386';210103867;'Saint-Sorlin-en-Bugey';1212;1138
'01';240100883;'CC de la Plaine de l''Ain';'CC';'FPU';53;80274;78506;'01';'01047';210100475;'Blyes';1123;1094
'01';240100883;'CC de la Plaine de l''Ain';'CC';'FPU';53;80274;78506;'01';'01149';210101499;'Douvres';1086;1059
'01';240100883;'CC de la Plaine de l''Ain';'CC';'FPU';53;80274;78506;'01';'01366';210103669;'Sainte-Julie';1069;1051
'01';240100883;'CC de la Plaine de l''Ain';'CC';'FPU';53;80274;78506;'01';'01064';210100640;'Briord';1064;1045
'01';240100883;'CC de la Plaine de l''Ain';'CC';'FPU';53;80274;78506;'01';'01416';210104162;'Tenay';1037;1026
'01';240100883;'CC de la Plaine de l''Ain';'CC';'FPU';53;80274;78506;'01';'01325';210103255;'Rignieux-le-Franc';1012;994
'01';240100883;'CC de la Plaine de l''Ain';'CC';'FPU';53;80274;78506;'01';'01396';210103966;'Sault-Brénaz';994;981
'01';240100883;'CC de la Plaine de l''Ain';'CC';'FPU';53;80274;78506;'01';'01088';210100889;'Charnoz-sur-Ain';931;904
'01';240100883;'CC de la Plaine de l''Ain';'CC';'FPU';53;80274;78506;'01';'01216';210102166;'Lhuis';912;891
'01';240100883;'CC de la Plaine de l''Ain';'CC';'FPU';53;80274;78506;'01';'01156';210101564;'Faramans';822;810
'01';240100883;'CC de la Plaine de l''Ain';'CC';'FPU';53;80274;78506;'01';'01379';210103792;'Saint-Maurice-de-Rémens';769;758
'01';240100883;'CC de la Plaine de l''Ain';'CC';'FPU';53;80274;78506;'01';'01008';210100087;'Ambutrix';770;755
'01';240100883;'CC de la Plaine de l''Ain';'CC';'FPU';53;80274;78506;'01';'01041';210100418;'Bettant';766;745
'01';240100883;'CC de la Plaine de l''Ain';'CC';'FPU';53;80274;78506;'01';'01421';210104212;'Torcieu';744;728
'01';240100883;'CC de la Plaine de l''Ain';'CC';'FPU';53;80274;78506;'01';'01255';210102554;'Montagnieu';646;634
'01';240100883;'CC de la Plaine de l''Ain';'CC';'FPU';53;80274;78506;'01';'01349';210103495;'Saint-Éloi';481;476
'01';240100883;'CC de la Plaine de l''Ain';'CC';'FPU';53;80274;78506;'01';'01017';210100178;'Argis';466;450
'01';240100883;'CC de la Plaine de l''Ain';'CC';'FPU';53;80274;78506;'01';'01037';210100376;'Bénonces';306;302
'01';240100883;'CC de la Plaine de l''Ain';'CC';'FPU';53;80274;78506;'01';'01260';210102604;'Le Montellier';304;299
'01';240100883;'CC de la Plaine de l''Ain';'CC';'FPU';53;80274;78506;'01';'01411';210104113;'Souclin';279;273
'01';240100883;'CC de la Plaine de l''Ain';'CC';'FPU';53;80274;78506;'01';'01198';210101986;'Joyeux';271;268
'01';240100883;'CC de la Plaine de l''Ain';'CC';'FPU';53;80274;78506;'01';'01002';210100020;'L''Abergement-de-Varey';254;253
'01';240100883;'CC de la Plaine de l''Ain';'CC';'FPU';53;80274;78506;'01';'01219';210102190;'Lompnas';169;166
'01';240100883;'CC de la Plaine de l''Ain';'CC';'FPU';53;80274;78506;'01';'01013';210100137;'Arandas';148;144
'01';240100883;'CC de la Plaine de l''Ain';'CC';'FPU';53;80274;78506;'01';'01280';210102802;'Ordonnaz';140;139
'01';240100883;'CC de la Plaine de l''Ain';'CC';'FPU';53;80274;78506;'01';'01400';210104006;'Seillonnaz';140;137
'01';240100883;'CC de la Plaine de l''Ain';'CC';'FPU';53;80274;78506;'01';'01107';210101077;'Cleyzieu';139;135
'01';240100883;'CC de la Plaine de l''Ain';'CC';'FPU';53;80274;78506;'01';'01233';210102331;'Marchamp';134;131
'01';240100883;'CC de la Plaine de l''Ain';'CC';'FPU';53;80274;78506;'01';'01111';210101119;'Conand';129;128
'01';240100883;'CC de la Plaine de l''Ain';'CC';'FPU';53;80274;78506;'01';'01076';210100764;'Chaley';130;127
'01';240100883;'CC de la Plaine de l''Ain';'CC';'FPU';53;80274;78506;'01';'01277';210102778;'Nivollet-Montgriffon';121;119
'01';240100883;'CC de la Plaine de l''Ain';'CC';'FPU';53;80274;78506;'01';'01190';210101903;'Innimond';91;88
'01';240100883;'CC de la Plaine de l''Ain';'CC';'FPU';53;80274;78506;'01';'01279';210102794;'Oncieu';90;84
'01';240100891;'CC du Pays Bellegardien (CCPB)';'CC';'FPU';12;22387;21898;'01';'01033';200083863;'Valserhône';16800;16431
'01';240100891;'CC du Pays Bellegardien (CCPB)';'CC';'FPU';12;22387;21898;'01';'01189';210101895;'Injoux-Génissiat';1151;1125
'01';240100891;'CC du Pays Bellegardien (CCPB)';'CC';'FPU';12;22387;21898;'01';'01081';210100814;'Champfromier';753;732
'01';240100891;'CC du Pays Bellegardien (CCPB)';'CC';'FPU';12;22387;21898;'01';'01114';210101143;'Confort';669;657
'01';240100891;'CC du Pays Bellegardien (CCPB)';'CC';'FPU';12;22387;21898;'01';'01044';210100442;'Billiat';647;632
'01';240100891;'CC du Pays Bellegardien (CCPB)';'CC';'FPU';12;22387;21898;'01';'01082';210100822;'Chanay';641;627
'01';240100891;'CC du Pays Bellegardien (CCPB)';'CC';'FPU';12;22387;21898;'01';'01357';210103578;'Saint-Germain-de-Joux';508;501
'01';240100891;'CC du Pays Bellegardien (CCPB)';'CC';'FPU';12;22387;21898;'01';'01448';210104485;'Villes';395;387
'01';240100891;'CC du Pays Bellegardien (CCPB)';'CC';'FPU';12;22387;21898;'01';'01257';210102570;'Montanges';358;348
'01';240100891;'CC du Pays Bellegardien (CCPB)';'CC';'FPU';12;22387;21898;'01';'01174';210101747;'Giron';182;180
'01';240100891;'CC du Pays Bellegardien (CCPB)';'CC';'FPU';12;22387;21898;'01';'01298';210102984;'Plagne';143;141
'01';240100891;'CC du Pays Bellegardien (CCPB)';'CC';'FPU';12;22387;21898;'01';'01215';200085306;'Surjoux-Lhopital';140;137
'02';200040426;'CC du Val de l''Oise';'CC';'FA';32;16277;15998;'02';'02648';210206231;'Ribemont';1998;1959
'02';200040426;'CC du Val de l''Oise';'CC';'FA';32;16277;15998;'02';'02575';210205522;'Origny-Sainte-Benoite';1697;1683
'02';200040426;'CC du Val de l''Oise';'CC';'FA';32;16277;15998;'02';'02387';210203675;'Itancourt';1063;1028
'02';200040426;'CC du Val de l''Oise';'CC';'FA';32;16277;15998;'02';'02287';210202701;'Essigny-le-Grand';1039;1013
'02';200040426;'CC du Val de l''Oise';'CC';'FA';32;16277;15998;'02';'02532';210205092;'Moÿ-de-l''Aisne';999;981
